name,team,position,games_played,metric1_giveaway_rate,metric3_dzone_giveaway_rate,metric2_above_expected,total_giveaways,I_F_dZoneShiftStarts,confidence_dzone,metric3_dzone_giveaway_weighted,icetime_minutes,confidence,metric1_weighted,metric2_weighted,metric1_z,metric2_z,metric3_z,composite_score
Anthony Beauvillier,WSH,R,82,2.066559707973329,0.05263157894736842,0.0044062232792364,39.0,133.0,0.9483606557377049,0.05532112812769629,1132.3166666666666,1.0,2.066559707973329,0.0044062232792364,1.549152247593419,0.7264522881114098,1.14620361414842,3.421808149853249
Zach Benson,BUF,L,65,3.1440423969353524,0.05223880597014925,-5.209790288077658e-05,44.0,134.0,0.9540983606557376,0.0546475452762074,839.6833333333333,0.7850723093866789,3.094690328636445,0.00016891071584597202,-0.32932867728200615,-0.1709762914339597,1.1613492662292344,0.6610442975132685
Jesperi Kotkaniemi,CAR,C,42,4.075521308841252,0.17857142857142858,0.0033798543417164,31.0,56.0,0.5065573770491802,0.14212747545092239,456.3833333333333,0.49441565710365243,3.4884870034012425,0.0021646018125034737,-1.0488282495716943,0.25169496523907786,-0.8056553621569144,-1.6027886464895307
Ryan Poehling,ANA,C,75,2.468312208138759,0.06077348066298342,-0.0053733193741101,37.0,181.0,1.0,0.06077348066298342,899.4,0.8303554985826997,2.5439920550867114,-0.004296159174001251,0.676843283200792,-1.1166420333093197,1.0236063206768413,0.5838075705683137
Arttu Hyry,DAL,R,20,3.4810126582278484,0.12,0.0028729413228785,11.0,25.0,0.3286885245901639,0.10973894521138913,189.6,0.3,3.0843982638170697,0.001545218896331095,-0.3105242111449033,0.12051466585363692,-0.07739244790277397,-0.26740199319404034
Emil Heineman,NYI,L,82,2.4242424242424243,0.09523809523809523,-0.0020854086615818,45.0,147.0,1.0,0.09523809523809523,1113.75,0.9928972502572804,2.427724037624464,-0.002063662856967593,0.8892747083392127,-0.6438173434467653,0.2486622135039696,0.494119578396417
Mats Zuccarello,MIN,R,59,3.4156920455425603,0.14457831325301204,0.0015263694075396,49.0,83.0,0.6614754098360656,0.13108357177632013,860.7333333333333,0.8010345387906908,3.3159563543631188,0.001416903702646582,-0.7336002749730394,0.0933385441303334,-0.557330865326528,-1.197592596169234
Radek Faksa,DAL,C,58,1.867561794324077,0.052083333333333336,-0.0031098412903492,17.0,96.0,0.7360655737704918,0.06597461892436009,546.1666666666666,0.5624984202069077,2.325564204595655,-0.0013221939585623041,1.0759292965561285,-0.48678021901511725,0.9066576329884595,1.4958067105294708
Juho Lammikko,NJD,C,24,1.024400654478196,0.125,0.0218154927511084,4.0,32.0,0.3688524590163934,0.11219711676732816,234.28333333333333,0.32599707512593207,2.2982796704576036,0.007769745114027071,1.12578043014982,1.4388190482474141,-0.13266495233027306,2.431934526066961
Artemi Panarin,LAK,L,78,3.942384498441083,0.208,-0.0081879506749045,85.0,125.0,0.9024590163934425,0.19792547095197008,1293.6333333333334,1.0,3.942384498441083,-0.0081879506749045,-1.8781370641765456,-1.9408920423168647,-2.0602850261956,-5.87931413268901
Elmer Soderblom,PIT,L,59,4.353999053478467,0.09734513274336283,-0.0062753346538804,46.0,113.0,0.833606557377049,0.09857141573195284,633.9,0.629026666907397,3.8199538609063186,-0.0035852105284427185,-1.6544460149973474,-0.9660688519429702,0.17371180114976037,-2.4468030657905575
Adam Fantilli,CBJ,C,82,3.883290799547476,0.2604166666666667,-0.0007680647291835,82.0,96.0,0.7360655737704918,0.21932161345987922,1266.9666666666667,1.0,3.883290799547476,-0.0007680647291835,-1.7701679171430906,-0.36942012349077635,-2.541381790431832,-4.680969831065699
Carter Verhaeghe,FLA,C,77,2.8593248816251715,0.12949640287769784,0.0071503658387419,52.0,139.0,0.9827868852459016,0.12906983623627416,1091.1666666666667,0.9757722931373787,2.8606597261435183,0.007000779837522688,0.09826487336676458,1.2759584130006072,-0.5120515981882812,0.8621716881790906
Anthony Duclair,NYI,L,62,2.2480225727369443,0.09090909090909091,-0.0029745070774623,27.0,77.0,0.6270491803278688,0.09605798330588021,720.6333333333333,0.6947966129236102,2.4514095280069172,-0.0017687394223232294,0.8459993297194589,-0.5813549418495231,0.2302268578644453,0.4948712457343811
Mattias Janmark,EDM,C,43,1.9099590723055935,0.02702702702702703,-0.003291865728436,14.0,74.0,0.6098360655737705,0.05733803799485422,439.8,0.48184050408940726,2.430430385465921,-0.001080329533267943,0.8843299837156279,-0.43555528708307184,1.1008529715974495,1.5496276682300056
Josh Doan,BUF,R,82,3.025063426142882,0.10989010989010989,0.0036253554726705,52.0,182.0,1.0,0.10989010989010989,1031.3833333333334,0.9304385505624062,3.0173669553923457,0.0034410760303458473,-0.1880523853723449,0.5220418955179185,-0.0807914174961239,0.25319809264944965
Nicolas Deslauriers,CAR,L,31,2.2874571101791843,0.15151515151515152,0.0157150133692601,10.0,33.0,0.37459016393442623,0.12224582156770467,262.3,0.3472421326304006,2.6967125039339193,0.00609413372249748,0.3978102068268371,1.08393808809298,-0.3586121931676895,1.1231361017521275
Mark Jankowski,CAR,L,68,3.006072874493927,0.17204301075268819,-0.0074727154898807,33.0,93.0,0.7188524590163934,0.15311388142818708,658.6666666666666,0.6478072471879682,2.973793630957972,-0.004497070446455059,-0.10844026494878668,-1.1591934182155599,-1.052687011169994,-2.320320694334341
Max Shabanov,NYI,R,44,3.618677042801556,0.22058823529411764,0.0068749041977143,31.0,68.0,0.5754098360655737,0.17138956208022468,514.0,0.5381064148626933,3.2933855401630048,0.004150328258348297,-0.692361503282264,0.6722557893464959,-1.4636195342946592,-1.4837252482304273
Maxim Tsyplakov,NJD,R,49,3.851297138272265,0.28888888888888886,-0.0050645998872884,28.0,45.0,0.44344262295081965,0.18638550354711914,436.21666666666664,0.4791232599707512,3.3632999756956448,-0.0019180903396084697,-0.8201010442335788,-0.6129862599427646,-1.800806432060553,-3.2338937362368965
Hendrix Lapierre,WSH,C,74,3.0096402539383966,0.07142857142857142,0.0013731982644699,32.0,70.0,0.5868852459016394,0.08517964994453348,637.95,0.6320977846787152,2.9746087566720414,0.001227139883701797,-0.10992956803390211,0.053148099848248115,0.4748284713792356,0.4180470031935816
Justin Brazeau,PIT,R,64,3.1914893617021276,0.19230769230769232,0.0080784939851876,39.0,52.0,0.48360655737704916,0.14707535508063982,733.2,0.7043259248560131,3.109567331411866,0.005978528301121276,-0.3565102098336995,1.0594537934979222,-0.9169094762481577,-0.21396589258393495
Brayden Point,TBL,C,63,2.2961846225211646,0.12222222222222222,0.011996290011631,33.0,90.0,0.701639344262295,0.11699872974786693,862.3,0.8022225431960568,2.4184577749469587,0.00981676364634236,0.9062049478776014,1.8723610412621714,-0.24063023005255318,2.5379357590872194
Eeli Tolvanen,SEA,R,78,2.5904914905366736,0.05116279069767442,-0.0009862528467856,43.0,215.0,1.0,0.05116279069767442,995.95,0.9035694296495567,2.6217281657002376,-0.000797012881710415,0.5348128854801869,-0.37555110840492806,1.2397047058263435,1.3989664829016024
Rodrigo Abols,PHI,C,42,2.055548758105959,0.08,-0.0001186122254502,14.0,50.0,0.4721311475409836,0.09304623238423929,408.65,0.4582194377742069,2.5208688633598335,0.0004745330482709647,0.7190912949885959,-0.1062479496932109,0.29794671075621454,0.9107900560515996
Connor McMichael,WSH,L,78,3.020641047155563,0.07547169811320754,-0.0090557980326822,50.0,159.0,1.0,0.07547169811320754,993.1666666666666,0.9014588260783214,3.0101739661230207,-0.008067233662542549,-0.17491019034021385,-1.9153251540332532,0.6931138100418315,-1.3971215343316354
Sean Monahan,CBJ,C,78,2.520798252780047,0.08791208791208792,-0.0077444024490267,42.0,182.0,1.0,0.08791208791208792,999.6833333333333,0.9064004188708541,2.557641145800364,-0.006928158180673099,0.6519052490325714,-1.6740781663739035,0.41338902900401603,-0.608783888337316
Danton Heinen,CBJ,L,46,2.5294432548179873,0.052083333333333336,0.0067874775459673,21.0,96.0,0.7360655737704918,0.06597461892436009,498.1333333333333,0.5260747106721794,2.7118937858977836,0.004033363783643542,0.3700727306626884,0.6474836582324367,0.9066576329884595,1.9242140218835846
Oskar Bck,DAL,C,72,3.0081470649676207,0.1111111111111111,0.0030880340098774,36.0,90.0,0.701639344262295,0.10920273703384144,718.05,0.6928376694892302,2.979357845895601,0.0024393566177062583,-0.11860655258984715,0.3098858140064644,-0.0653356942575856,0.12594356715903166
Ben Jones,MIN,C,28,2.3073636234154677,0.06976744186046512,0.0030707485952632,9.0,43.0,0.43196721311475406,0.08961875087786184,234.03333333333333,0.325807499954863,2.7166369287687733,0.0016586162698813485,0.36140661059190765,0.14453131375179268,0.375014353280477,0.8809522776241774
Connor Zary,CGY,C,74,2.360569742450184,0.08661417322834646,-0.0068936724222395,36.0,127.0,0.9139344262295082,0.08817202372055737,915.0333333333333,0.8422102659468826,2.4479617324157052,-0.00565188813477106,0.8522987416042874,-1.4037744780630923,0.40754431768198435,-0.14393141877682053
Adam Lowry,WPG,C,70,2.2508099505503876,0.06756756756756757,-0.0035458753340231,33.0,222.0,1.0,0.06756756756756757,879.6833333333333,0.8154043367577228,2.3733096107427083,-0.002711120761626293,0.9886944327215872,-0.7809436986544069,0.8708398477237405,1.0785905817909207
Lucas Raymond,DET,L,80,3.19511130510694,0.06111111111111111,-0.0051841163777384,61.0,180.0,1.0,0.06111111111111111,1145.5,1.0,3.19511130510694,-0.0051841163777384,-0.5128062286416978,-1.304704197741508,1.0160146290416872,-0.8014957973415184
Garnet Hathaway,PHI,R,66,3.084065660752777,0.09523809523809523,0.0015305320033604,31.0,105.0,0.7877049180327869,0.09724997688894367,603.1,0.6056710058316933,3.0171697206900023,0.001311940850095074,-0.18769202101918858,0.07110825966083945,0.20342463145423134,0.0868408700958822
Sebastian Aho,CAR,C,79,4.1895078553272285,0.2336448598130841,0.0046849688933989,76.0,107.0,0.7991803278688524,0.20775319002174503,1088.4333333333334,0.9736996046003574,4.155972558084491,0.004587426673534632,-2.268380373497028,0.7648297035890506,-2.281263356403659,-3.7848140263116363
James van Riemsdyk,DET,L,72,2.95659315442402,0.07339449541284404,-0.0149254185318104,34.0,109.0,0.810655737704918,0.079324836639463,689.9833333333333,0.6715546969505479,2.9427417987530218,-0.009702608256629497,-0.0517059616344767,-2.2616842854497303,0.6064751799032339,-1.7069150671809732
Pavel Dorofeyev,VGK,R,82,2.9695842582038514,0.10743801652892562,0.0104654220608368,55.0,121.0,0.8795081967213114,0.10710990478754126,1111.2666666666667,0.9910141368913281,2.969088565717634,0.010380153165454181,-0.09984371590468877,1.9916823913640198,-0.018277921043929262,1.8735607544154018
Michael Rasmussen,DET,C,64,2.3731627520875045,0.017391304347826087,-0.0145840234381725,27.0,115.0,0.8450819672131147,0.03091930590464044,682.6333333333333,0.6659811869211185,2.5539530781330697,-0.009386617744460066,0.6586436581640822,-2.194760046974596,1.6948837189215284,0.15876733011101485
Sidney Crosby,PIT,C,68,3.604185505748611,0.0970873786407767,0.0011873724406166,62.0,103.0,0.7762295081967212,0.09879419559462879,1032.1333333333334,0.9310072760756134,3.556596750601744,0.001172802733704601,-1.1732704734903927,0.0416399303164943,0.1687025490833763,-0.9629279940905221
Andrew Mangiapane,CHI,L,62,2.857402031930334,0.08888888888888889,0.006032770722086,35.0,90.0,0.701639344262295,0.09361075160579044,734.9333333333333,0.7056403127087583,2.8741860192873916,0.004544318673544375,0.07355120066372685,0.7556997773399131,0.28525337733234984,1.11450435533599
Bryan Rust,PIT,R,72,3.5429640863476495,0.14960629921259844,0.0011599643172694,61.0,127.0,0.9139344262295082,0.14574269623895159,1033.0333333333333,0.9316897466914618,3.500028126102799,0.00114741098860443,-1.0699148492807249,0.03626216377307191,-0.8869443619136455,-1.9205970474212983
